THROUGHPUT_PLOT
Link_1_Throughput (Bi-directional Aggregated)
11.560000,70.000000,
43.360000,70.000000,
53.640000,66.000000,
176.680000,1526.000000,
324.320000,66.000000,
20127.080000,1526.000000,
20274.720000,66.000000,
40127.080000,1526.000000,
40274.720000,66.000000,
60127.080000,1526.000000,
60274.720000,66.000000,
80127.080000,1526.000000,
80274.720000,66.000000,
100127.080000,1526.000000,
100274.720000,66.000000,
120127.080000,1526.000000,
120274.720000,66.000000,
140127.080000,1526.000000,
140274.720000,66.000000,
160127.080000,1526.000000,
160274.720000,66.000000,
180127.080000,1526.000000,
180274.720000,66.000000,
200127.080000,1526.000000,
200274.720000,66.000000,
220127.080000,1526.000000,
220274.720000,66.000000,
240127.080000,1526.000000,
240274.720000,66.000000,
740403.236393,1526.000000,
740550.876393,66.000000,
740677.956393,1526.000000,
740800.996393,1526.000000,
740825.596393,66.000000,
740948.636393,66.000000,
740952.676393,1526.000000,
741075.716393,1526.000000,
741100.316393,66.000000,
741198.756393,1526.000000,
741223.356393,66.000000,
741321.796393,1526.000000,
741346.396393,66.000000,
741444.836393,1526.000000,
741469.436393,66.000000,
741567.876393,1526.000000,
741592.476393,66.000000,
741690.916393,1526.000000,
741715.516393,66.000000,
741813.956393,1526.000000,
741838.556393,66.000000,
741936.996393,1526.000000,
741961.596393,66.000000,
742060.036393,1526.000000,
742084.636393,66.000000,
742183.076393,1526.000000,
742207.676393,66.000000,
742306.116393,1526.000000,
742330.716393,66.000000,
742429.156393,1526.000000,
742453.756393,66.000000,
742552.196393,1526.000000,
742576.796393,66.000000,
742675.236393,1526.000000,
742699.836393,66.000000,
742798.276393,1526.000000,
742822.876393,66.000000,
742921.316393,1526.000000,
742945.916393,66.000000,
743044.356393,1526.000000,
743068.956393,66.000000,
743167.396393,1526.000000,
743191.996393,66.000000,
743290.436393,1526.000000,
743315.036393,66.000000,
743413.476393,1526.000000,
743438.076393,66.000000,
743536.516393,1526.000000,
743561.116393,66.000000,
743659.556393,1526.000000,
743684.156393,66.000000,
743807.196393,66.000000,
760127.080000,1526.000000,
760274.720000,66.000000,
780127.080000,1526.000000,
780274.720000,66.000000,
800127.080000,1526.000000,
800274.720000,66.000000,
820127.080000,1526.000000,
820274.720000,66.000000,
840127.080000,1526.000000,
840274.720000,66.000000,
860127.080000,1526.000000,
860274.720000,66.000000,
880127.080000,1526.000000,
880274.720000,66.000000,
900127.080000,1526.000000,
1400552.680288,1526.000000,
1400700.320288,66.000000,
1400827.400288,1526.000000,
1400950.440288,1526.000000,
1400975.040288,66.000000,
1401098.080288,66.000000,
1401102.120288,1526.000000,
1401225.160288,1526.000000,
1401249.760288,66.000000,
1401348.200288,1526.000000,
1401372.800288,66.000000,
1401471.240288,1526.000000,
1401495.840288,66.000000,
1401594.280288,1526.000000,
1401618.880288,66.000000,
1401717.320288,1526.000000,
1401741.920288,66.000000,
1401840.360288,1526.000000,
1401864.960288,66.000000,
1401963.400288,1526.000000,
1401988.000288,66.000000,
1402086.440288,1526.000000,
1402111.040288,66.000000,
1402209.480288,1526.000000,
1402234.080288,66.000000,
1402332.520288,1526.000000,
1402357.120288,66.000000,
1402455.560288,1526.000000,
1402480.160288,66.000000,
1402578.600288,1526.000000,
1402603.200288,66.000000,
1402701.640288,1526.000000,
1402726.240288,66.000000,
1402824.680288,1526.000000,
1402849.280288,66.000000,
1402947.720288,1526.000000,
1402972.320288,66.000000,
1403070.760288,1526.000000,
1403095.360288,66.000000,
1403193.800288,1526.000000,
1403218.400288,66.000000,
1403316.840288,1526.000000,
1403341.440288,66.000000,
1403439.880288,1526.000000,
1403464.480288,66.000000,
1403562.920288,1526.000000,
1403587.520288,66.000000,
1403685.960288,1526.000000,
1403710.560288,66.000000,
1403809.000288,1526.000000,
1403833.600288,66.000000,
1403956.640288,66.000000,
1420127.080000,1526.000000,
1420274.720000,66.000000,
1440127.080000,1526.000000,
1440274.720000,66.000000,
1460127.080000,1526.000000,
1460274.720000,66.000000,
1480127.080000,1526.000000,
1480274.720000,66.000000,
1500127.080000,1526.000000,
1500274.720000,66.000000,
1520127.080000,1526.000000,
1520274.720000,66.000000,
1540127.080000,1526.000000,
1540274.720000,66.000000,
1560127.080000,1526.000000,
1560274.720000,66.000000,
1580127.080000,1526.000000,
1580274.720000,66.000000,
1600127.080000,1526.000000,
1600274.720000,66.000000,
1620127.080000,1526.000000,
1620274.720000,66.000000,
1640127.080000,1526.000000,
1640274.720000,66.000000,
1660127.080000,1526.000000,
1660274.720000,66.000000,
1680127.080000,1526.000000,
1680274.720000,66.000000,
1700127.080000,1526.000000,
1700274.720000,66.000000,
1720127.080000,1526.000000,
